ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YER175C	900	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)E	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YER021W	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YER004W	696	0	0	NA	0	0	0	0	0	NA	0	0	0
YER087C-A	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL017W	1014	0	0	NA	0	0	0	0	0	NA	0	0	0
YER106W	909	0	0	NA	0	0	0	0	0	NA	0	0	0
YER066C-A	501	0	0	NA	0	0	0	0	0	NA	0	0	0
YER117W	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YER145C-A	438	0	0	NA	0	0	0	0	0	NA	0	0	0
YER076W-A	348	0	0	NA	0	0	0	0	0	NA	0	0	0
YER187W	426	0	0	NA	0	0	0	0	0	NA	0	0	0
snR14	160	0	0	NA	0	0	0	0	0	NA	0	0	0
YER046W-A	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YER168C	1641	0	0	NA	0	0	0	0	0	NA	0	0	0
YER124C	1722	0	0	NA	0	0	0	0	0	NA	0	0	0
SRG1	551	0	0	NA	0	0	0	0	0	NA	0	0	0
YER095W	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL028W	462	0	0	NA	0	0	0	0	0	NA	0	0	0
YER045C	1470	0	0	NA	0	0	0	0	0	NA	0	0	0
YER088W-B	147	0	0	NA	0	0	0	0	0	NA	0	0	0
YER086W	1731	0	0	NA	0	0	0	0	0	NA	0	0	0
YER188C-A	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YER148W	723	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL022W	4380	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL001C	678	0	0	NA	0	0	0	0	0	NA	0	0	0
YER056C	1602	0	0	NA	0	0	0	0	0	NA	0	0	0
YER087C-B	249	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL013W	1737	0	0	NA	0	0	0	0	0	NA	0	0	0
YER074W	408	0	0	NA	0	0	0	0	0	NA	0	0	0
tE(UUC)E3	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YER133W-A	342	0	0	NA	0	0	0	0	0	NA	0	0	0
YER119C-A	372	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL063C	1773	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL051W	771	0	0	NA	0	0	0	0	0	NA	0	0	0
YER190C-B	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL061C	3003	0	0	NA	0	0	0	0	0	NA	0	0	0
YER059W	1263	0	0	NA	0	0	0	0	0	NA	0	0	0
YER091C-A	222	0	0	NA	0	0	0	0	0	NA	0	0	0
YER140W	1671	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL056W	1206	0	0	NA	0	0	0	0	0	NA	0	0	0
YER084W-A	513	0	0	NA	0	0	0	0	0	NA	0	0	0
YER036C	1833	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL009C	846	0	0	NA	0	0	0	0	0	NA	0	0	0
YER079C-A	339	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL053W-A	348	0	0	NA	0	0	0	0	0	NA	0	0	0
tM(CAU)E	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL030C-A	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL014C	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YER156C	1017	0	0	NA	0	0	0	0	0	NA	0	0	0
YER162C	2265	0	0	NA	0	0	0	0	0	NA	0	0	0
YER090W	1524	0	0	NA	0	0	0	0	0	NA	0	0	0
YER074W-A	258	0	0	NA	0	0	0	0	0	NA	0	0	0
YER041W	2280	0	0	NA	0	0	0	0	0	NA	0	0	0
YER165C-A	357	0	0	NA	0	0	0	0	0	NA	0	0	0
YER097W	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YER112W	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YER090C-A	90	0	0	NA	0	0	0	0	0	NA	0	0	0
YER067C-A	324	0	0	NA	0	0	0	0	0	NA	0	0	0
snR67	82	0	0	NA	0	0	0	0	0	NA	0	0	0
tH(GUG)E1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YER174C	735	0	0	NA	0	0	0	0	0	NA	0	0	0
YER107W-A	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YER026C	831	0	0	NA	0	0	0	0	0	NA	0	0	0
YER099C	957	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL048C	459	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL070W	1509	0	0	NA	0	0	0	0	0	NA	0	0	0
YER025W	1584	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL075W-A	612	0	0	NA	0	0	0	0	0	NA	0	0	0
YER126C	786	0	0	NA	0	0	0	0	0	NA	0	0	0
tI(AAU)E1	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YER182W	735	0	0	NA	0	0	0	0	0	NA	0	0	0
YER165W	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL058W	1674	0	0	NA	0	0	0	0	0	NA	0	0	0
YER060W-A	1593	0	0	NA	0	0	0	0	0	NA	0	0	0
YER184C	2385	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL012W	657	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL020W-A	264	0	0	NA	0	0	0	0	0	NA	0	0	0
YER077C	2067	0	0	NA	0	0	0	0	0	NA	0	0	0
YER039C	750	0	0	NA	0	0	0	0	0	NA	0	0	0
YER042W	555	0	0	NA	0	0	0	0	0	NA	0	0	0
YER019W	1434	1	1	0	0	0.697350069735007	11.9105376647766	1	1	0	0	0.697350069735007	11.9105376647766
YER039C-A	219	0	0	NA	0	0	0	0	0	NA	0	0	0
YER058W	324	0	0	NA	0	0	0	0	0	NA	0	0	0
YER110C	3342	0	0	NA	0	0	0	0	0	NA	0	0	0
YER135C	393	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL023C	2049	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL077C	3834	0	0	NA	0	0	0	0	0	NA	0	0	0
tI(AAU)E2	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YER001W	2289	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL020C	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
YEL044W	501	0	0	NA	0	0	0	0	0	NA	0	0	0
YER180C	804	0	0	NA	0	0	0	0	0	NA	0	0	0
YER087W	1731	0	0	NA	0	0	0	0	0	NA	0	0	0
YER055C	894	0	0	NA	0	0	0	0	0	NA	0	0	0
tR(ACG)E	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YER091C	2304	0	0	NA	0	0	0	0	0	NA	0	0	0
YER138C	5269	1550	1550	0	0	294.173467451129	5024.39781125432	0	0	NA	0	0	0
YER137C-A	1323	0	0	NA	0	0	0	0	0	NA	0	0	0
YER159C-A	1323	0	0	NA	0	0	0	0	0	NA	0	0	0
YER160C	5269	709	709	0	0	134.560637692162	2298.25680527698	1	1	0	0	0.189789333839438	3.24154697500279
YHR094C	1713	1	1	0	0	0.583771161704612	9.97064273863963	1	1	0	0	0.583771161704612	9.97064273863963
YHL031C	672	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL002W	1359	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR219C-A	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR045W	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR084W	2067	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR126C	480	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)H	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR125W	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR206W	1869	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR097C	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR005C-A	282	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR193C-A	375	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR007C	1593	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR214C-D	294	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR212W-A	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR184W	1716	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR132C	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR182C-A	474	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR025W	1074	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR055C	186	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR073W	2991	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL015W-A	84	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR064C	1617	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL041W	450	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR143W	978	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR052W-A	195	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL047C	1863	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR175W-A	150	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR003C	1290	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL032C	2130	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR154W	3213	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR031C	2172	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL042W	453	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR022C-A	90	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR180C-B	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR106W	1029	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR186C	4674	1	1	0	0	0.213949507916132	3.65419576621517	1	1	0	0	0.213949507916132	3.65419576621517
YHL029C	2040	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR048W	1545	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR039C-A	345	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR073W-A	177	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR035W	1893	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR165C	7242	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL006C	453	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL025W	999	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR172W	2472	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR002W	1074	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR016C	1407	0	0	NA	0	0	0	0	0	NA	0	0	0
RUF5-2	710	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR079C	3348	1	1	0	0	0.29868578255675	5.10146684925021	1	1	0	0	0.29868578255675	5.10146684925021
YHR169W	1296	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR054C	1065	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR065C	1506	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR088W	888	0	0	NA	0	0	0	0	0	NA	0	0	0
tH(GUG)H	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR093W	549	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL036W	1641	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR100C	558	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR105W	645	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR056C	2652	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR135C	1617	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR180W	492	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR086W	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR146W	1398	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR195W	966	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR119W	3243	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR033W	1272	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR024C	1449	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL043W	513	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL039W	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR059W	393	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL048C-A	135	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR026W	642	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR160C	852	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR085W	1005	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR113W	1473	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR175W	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR148W	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR208W	1182	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR001W	1314	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR131C	2553	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR049C-A	297	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR086W-A	162	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR141C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR170W	1557	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL021C	1398	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR078W	1659	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR007C-A	216	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL044W	708	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR214W-A	486	13	13	0	0	26.7489711934156	456.864697832852	1	1	0	0	2.05761316872428	35.1434382948348
YHR161C	1914	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR074W	2145	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR164C	4569	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL006W-A	354	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR204W	2391	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL002C-A	489	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL030W-A	462	0	0	NA	0	0	0	0	0	NA	0	0	0
tF(GAA)H2	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR163W	750	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL046C	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR056W-A	435	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL004W	1185	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL009C	993	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR138C	345	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR166C	1881	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR151C	1581	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL014C	1218	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR021C	249	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR198C	966	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL034C	885	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR124W	1884	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR011W	1341	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR096C	1779	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR185C	714	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR190W	1335	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR075C	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR117W	1920	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR109W	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR207C	1581	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR132W-A	396	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR015W	1980	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL015W	366	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR090C	849	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR189W	573	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR001W-A	234	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR070C-A	411	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR108W	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR006W	1626	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR147C	645	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR180W-A	183	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR092C	1731	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR080C	4038	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL045W	348	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR022C	771	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL027W	1878	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL003C	1236	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR070W	1500	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR150W	1740	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR133C	876	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR215W	1404	125	125	0	0	89.031339031339	1520.62954160343	27	27	0	0	19.2307692307692	328.45598098634
YHL020C	1215	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR101C	1008	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR046C	888	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR095W	495	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR182W	2358	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR098C	2790	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR145C	357	1	1	0	0	2.80112044817927	47.8423277627162	0	0	NA	0	0	0
YHR120W	2880	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL030W	5607	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(CAC)H	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR051W	447	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR130C	336	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR149C	2205	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR127W	732	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR194W	1740	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR213W-A	234	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR032C-A	120	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR203C	786	1	1	0	0	1.27226463104326	21.7299122281039	0	0	NA	0	0	0
YHR168W	1557	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR167W	786	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR050W	1650	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR112C	1137	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR027C	2982	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR214C-E	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR214W	612	11	11	0	0	17.9738562091503	306.988269810762	0	0	NA	0	0	0
YHR188C	1833	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL023C	3441	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR099W	11235	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR196W	1728	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR177W	1362	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR174W	1314	2	2	0	0	1.5220700152207	25.9965159989189	2	2	0	0	1.5220700152207	25.9965159989189
YHR199C-A	222	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR034C	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR179W	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR014W	876	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR171W	1893	0	0	NA	0	0	0	0	0	NA	0	0	0
tF(GAA)H1	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR121W	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR116W	456	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR087W	336	1	1	0	0	2.97619047619048	50.832473247886	1	1	0	0	2.97619047619048	50.832473247886
YHR176W	1299	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR173C	339	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL010C	1758	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR102W	3243	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR063C	1140	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR050W-A	171	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR137C-A	651	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL017W	1599	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL035C	4779	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR043C	741	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR115C	1251	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL007C	2820	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR018C	1392	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR076W	1032	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL019C	1818	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR061C	945	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(AAC)H	74	0	0	NA	0	0	0	0	0	NA	0	0	0
snR32	188	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR068W	1164	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR218W-A	318	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR037W	1728	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR012W	849	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR144C	939	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR077C	3270	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR156C	1023	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR217C	462	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR036W	1416	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR091C	1932	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR052W	1131	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR123W	1176	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR009C	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL018W	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL012W	1482	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR211W	3228	19	19	0	0	5.88599752168525	100.531136683551	13	13	0	0	4.0272614622057	68.7844619413773
YHR155W	3687	0	0	NA	0	0	0	0	0	NA	0	0	0
RUF5-1	710	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR139C	981	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR032W-A	180	0	0	NA	0	0	0	0	0	NA	0	0	0
tA(AGC)H	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR210C	1026	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR072W-A	177	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR140W	720	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR044C	741	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL016C	2208	0	0	NA	0	0	0	0	0	NA	0	0	0
tP(UGG)H	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR202W	1809	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR019C	1665	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL034W-A	462	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR213W-B	300	1	1	0	0	3.33333333333333	56.9323700376323	1	1	0	0	3.33333333333333	56.9323700376323
YHR104W	984	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR083W	990	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR165W-A	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL022C	1197	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR032W	1746	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR008C	702	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL038C	1893	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR071C-A	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR081W	555	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL050W-A	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL028W	1818	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR073C-B	81	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL033C	771	1	1	0	0	1.2970168612192	22.1526731663939	1	1	0	0	1.2970168612192	22.1526731663939
YHR066W	1362	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR029C	885	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR178W	2232	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR063W-A	336	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR040W	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR192W	837	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR017W	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR004C	1341	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL040C	1884	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR191C	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR201C	1194	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR103W	2559	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR213W	597	5	5	0	0	8.37520938023451	143.046155873448	0	0	NA	0	0	0
YHR153C	597	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR082C	3090	1	1	0	0	0.323624595469256	5.52741456676042	1	1	0	0	0.323624595469256	5.52741456676042
YHR069C-A	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR020W	2067	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR057C	618	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL024W	2142	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR128W	651	0	0	NA	0	0	0	0	0	NA	0	0	0
tQ(UUG)H	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR047C	2571	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL026C	948	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR197W	2292	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR028C	2457	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR134W	810	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR122W	696	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR067W	843	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL037C	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR013C	717	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR137W	1542	0	0	NA	0	0	0	0	0	NA	0	0	0
tT(AGU)H	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR158C	3495	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR038W	693	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR042W	2076	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR028W-A	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YHL049C	816	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR041C	633	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR069C	1080	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR200W	807	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR053C	186	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR218W	1812	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR021W-A	456	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR114W	1902	0	0	NA	0	0	0	0	0	NA	0	0	0
YHR039C	1935	0	0	NA	0	0	0	0	0	NA	0	0	0
